prestige	stresscent	gilschmidt
1504	1	0	0.228275444194522
1505	8	70476	0.264318407699936
1506	4	140	0.21860691182369
1507	4	5045	0.232948132261568
1508	25	175113	0.299854114720444
1509	9	47019	0.28468451581778
1510	67	2374543	0.292961180566431
1511	20	422408	0.252826018726775
1512	2	0	0.268777934706149
1513	13	105743	0.269921913596375
1514	8	36304	0.279383968893288
1515	17	256276	0.273574421835114
1516	4	25002	0.25914209574955
1517	7	121321	0.291412239251837
1518	9	172101	0.278229673414569
1519	20	430764	0.290285551545144
1520	5	43040	0.261548476341575
1521	2	3013	0.221949777103572
1522	15	58916	0.280773947562651
1523	6	61300	0.277740144025369
1524	3	76174	0.195351432407479
1525	3	4465	0.258860351170845
1526	5	0	0.215080721250632
1527	13	72805	0.229205244895469
1528	4	82998	0.212884644072864
1529	18	263703	0.218988334989807
1530	40	1085835	0.314022132714899
1531	29	37820	0.246975060010566
1532	49	1181157	0.319788088554085
1533	34	1272750	0.323411971892359
1534	6	13232	0.270057191679289
1535	1	0	0.152434278972178
1536	3	5108	0.197525326498252
1537	4	9367	0.247380748955251
1538	1	0	0.229640430565
1539	11	316220	0.291988805774944
1540	7	37798	0.266431709996322
1541	2	0	0.211173010642081
1542	20	295800	0.289403555881016
1543	15	221179	0.308595025951285
1544	14	7369	0.261604563710001
1545	16	297705	0.253492383160988
1546	1	0	0.248158125693812
1547	1	0	0.201641064090734
1548	2	14011	0.274253718330961
1549	6	3195	0.260617222599997
1550	3	0	0.2318288550621
1551	5	33583	0.278283145309857
1552	11	386432	0.300948254316964
1553	1	0	0.229442962342998
1554	3	27649	0.271721213812005
1555	6	73908	0.279003562855614
1556	1	0	0.175144674412348
1557	18	159461	0.249894509250043
1558	28	214089	0.281932892771393
1559	23	628817	0.301253974066108
1560	26	79063	0.256555683423114
1561	4	15065	0.233925447391207
1562	28	234239	0.250631200850888
1563	10	38484	0.267818637280355
1564	11	54705	0.246951666056377
1565	9	95222	0.277881234270818
1566	2	33747	0.226656030409236
1567	5	8028	0.235330682987214
1568	2	0	0.236794476120724
1569	5	40945	0.261605144926257
1570	21	62839	0.289065578629819
1571	3	12142	0.267903204245186
1572	7	126636	0.27918315867783
1573	4	8737	0.242524105944089
1574	4	41833	0.231797324080369
1575	11	109488	0.263966190650539
1576	4	196898	0.20244304565068
1577	15	249810	0.293706881019198
1578	1	0	0.225003777905648
1579	5	3413	0.271504710757714
1580	2	3920	0.23715860810331
1581	14	281226	0.291199804711319
1582	13	247475	0.283503920303608
1583	1	0	0.182049281326117
1584	10	37952	0.269548918065926
1585	2	43627	0.236560972491029
1586	3	120782	0.255156550597765
1587	37	531830	0.296061097452505
1588	20	298631	0.283314734413215
1589	11	142837	0.266039534329521
1590	18	6033	0.232948568173759
1591	4	72434	0.225858311101814
1592	11	35756	0.284958704585195
1593	5	29281	0.243732309230286
1594	3	1400	0.182050201585183
1595	8	99051	0.288091169581446
1596	1	0	0.183096826753012
1597	1	0	0.159393907691236
1598	1	0	0.225509436045872
1599	16	22359	0.271368124938227
1600	1	0	0.247744880937837
1601	9	306133	0.267655315513226
1602	9	58184	0.258022963854144
1603	19	363407	0.29617356279749
1604	2	9730	0.256362719627074
1605	10	69244	0.282835231004379
1606	11	252646	0.258175678424657
1607	8	133699	0.257865018337356
1608	35	1183047	0.30390926051854
1609	9	162087	0.269474231777401
1610	5	8674	0.264586203088566
1611	33	92287	0.294021028404017
1612	10	126074	0.279906191696726
1613	9	221764	0.250463229353732
1614	65	511856	0.308716790756314
1615	41	1495260	0.296837021150437
1616	15	104633	0.25096685323707
1617	7	68757	0.275106362574305
1618	14	342470	0.275453203373361
1619	49	1070090	0.316339151308008
1620	20	259304	0.269289695617031
1621	43	344748	0.292078603686052
1622	7	37811	0.252894166332452
1623	3	5272	0.264627324138475
1624	3	1894	0.231503083352221
1625	22	451408	0.24891792064072
1626	2	950	0.22814437992944
1627	3	7219	0.244456795289812
1628	10	60949	0.288436702643934
1629	4	71281	0.275313566168545
1630	17	162951	0.297428989904253
1631	29	505544	0.293247720179226
1632	17	298772	0.282410943139594
1633	2	453	0.225073087943834
1634	3	4712	0.271204221954845
1635	25	172552	0.289411111692305
1636	64	812636	0.270508651403909
1637	13	278395	0.29529011409273
1638	37	1633744	0.297408647335391
1639	50	1485414	0.324555224262273
1640	33	559266	0.290089245755648
1641	59	800059	0.304622122253004
1642	2	0	0.25952860455788
1643	10	234774	0.277792889400341
1644	14	301329	0.265183402788657
1645	5	986	0.245550789582268
1646	3	3241	0.248085037749982
1647	11	89323	0.286616914555378
1648	67	1811212	0.323429989596208
1649	14	161261	0.291722899339137
1650	13	355479	0.273126304103951
1651	7	16865	0.239110622889451
1652	8	179220	0.280806786280953
1653	3	6355	0.239894538310861
1654	34	569315	0.297025916432707
1655	1	0	0.188050436009083
1656	21	970192	0.282862838776406
1657	17	14413	0.261491517148767
1658	4	85598	0.224854986544847
1659	2	0	0.220319998295106
1660	16	262509	0.298571079841656
1661	5	169599	0.221580220435957
1662	58	1466059	0.313582442619404
1663	3	4526	0.21472235299589
1664	95	6172823	0.350668398691082
1665	4	4	0.9
1666	3	148610	0.26488204216141
1667	12	40142	0.268677093686231
1668	14	11061	0.259892155324214
1669	1	0	0.245597868098771
1670	12	20395	0.203963023021994
1671	59	2062980	0.321014454848196
1672	8	127606	0.267178136969406
1673	33	447108	0.277401149645729
1674	6	34494	0.256090565116546
1675	2	10810	0.263480875079173
1676	5	27453	0.270830790512208
1677	3	27439	0.240446112535082
1678	66	3004022	0.331918362365064
1679	14	304007	0.283181054674995
1680	9	44723	0.281132557990832
1681	10	74960	0.258681917781132
1682	5	20045	0.252590916752382
1683	4	5871	0.246147698674232
1684	15	31177	0.246876689159724
1685	5	21764	0.248118312380473
1686	7	124636	0.273064113964865
1687	17	374836	0.270076953031897
1688	3	51098	0.274303993536857
1689	3	2362	0.251024974862382
1690	18	285741	0.307225389850781
1691	2	1568	0.228851284197311
1692	11	232644	0.289212335733737
1693	26	2058700	0.293183059871063
1694	47	668151	0.303450971502945
1695	19	180539	0.282371129826255
1696	40	1049228	0.31874451477159
1697	5	24714	0.25484777946329
1698	3	1885	0.21846930887576
1699	53	1929087	0.301367601843597
1700	2	0	0.264678616472814
1701	36	586288	0.312715849185986
1702	13	329084	0.283766048833772
1703	64	2445059	0.291542431692539
1704	5	3408	0.238995832679457
1705	5	243	0.245140450907557
1706	2	11704	0.262365811697541
1707	5	47366	0.242388682557111
1708	36	974098	0.309999825635104
1709	5	17459	0.251695698418496
1710	7	40857	0.278499067147894
1711	11	43413	0.281995664126733
1712	6	110928	0.221328021016786
1713	16	326161	0.296827721690388
1714	3	7913	0.261404915927053
1715	12	267037	0.275346695494975
1716	9	120620	0.27491586894734
1717	51	292972	0.294793464804426
1718	47	239705	0.302995879176742
1719	71	554861	0.296958204739214
1720	3	22427	0.225092558688314
1721	4	7896	0.255102642790286
1722	6	151570	0.208280006742123
1723	6	42370	0.285815998558565
1724	2	759	0.261791424735383
1725	4	27348	0.274741939983592
1726	10	125463	0.259078307265767
1727	7	113815	0.298166262721348
1728	36	204136	0.294786199601264
1729	5	43738	0.236895753052833
1730	14	266524	0.28827628695807
1731	7	83087	0.28766688171666
1732	12	303636	0.294021319012143
1733	2	0	0.235423241675525
1734	4	1495	0.244386904035373
1735	5	16380	0.26418138596826
1736	3	8201	0.257915729455441
1737	75	695784	0.310856829000343
