ARHGAP32	ATP2B4	BCL11B	CD80	CHN1	CNKSR1	CSF3R	CTLA4	CYCS	EPOR	GH1	IL7	KCNA2	KCNB1	KCND2	LIMS1	NAPA	NAPG	NTRK1	OXSR1	PRLR	RAB11FIP5	RALGDS	RASSF1	SEPT5	SH2B2	SMAD6	SNCA	SOCS3	SQSTM1	SRFBP1	STAT5B	STK4	STRAP	TGFBR1	VPS11	GRAP	MEGF10	CD22	RLF	CD86	EIF2AK1	RHPN2	RHOD	TXK	WDR61	SOCS2	KCNAB2	SEPT2	STX8	BET1L	NKIRAS1	SLC12A2	RAB11FIP4	MAP1B	MOAP1	ASB6	LATS1	CDK17	RHOH	ARHGAP31	KATNB1	ATG16L1	KLHL1	CDC42EP4	CDK14	FBXO3	RHOBTB1	if_health
gilschmidt	-0.056844162053856	0.0191195113631435	-0.0562098573995873	-0.257036570508485	-0.219202048184626	-0.1477914690081	0.17508634654383	0.106928375447036	-0.13440150614214	-0.0131966017330111	0.0856812327553012	-0.296560394060036	-0.192604442916587	-0.0286635805061256	-0.215605947250507	0.00109588525504844	-0.377868099663521	-0.234819951989035	0.114636899790806	-0.145967473465599	-0.0795657896892463	-0.157323920120163	0.0616156880376993	-0.174893670746743	-0.418413598677689	0.1630293656587	-0.0889832503012686	0.181365054801461	0.0970422185085536	0.0642975388447677	-0.0661289228035247	0.0401627728722015	-0.111024357004837	-0.0419498662316526	0.247561757007636	-0.179946787972005	0.0233416296577232	5.30506371721646	0.0115437556559354	-0.438932250417386	-0.257036570508485	-0.432107681155623	-0.138611864044672	-0.147024326943033	-0.00532766151521052	-0.0280674455453485	-0.113435409310745	-0.19111259248174	-0.262649200421035	-0.311923730079799	-0.179916527314088	-0.115601694158718	-0.614835907415372	-0.30884051291012	0.133461676817011	-0.315873158582098	-0.169747433224194	-0.356478388008529	-0.647221241766548	-0.18398620754447	-0.256809993832401	-0.707880587446772	-0.44484968768413	-0.464488889053383	-0.406322196294194	-0.121179111669347	-0.0550501176852614	-0.163144557668719	1
spl_n	-0.802219762978337	-0.270586015914694	0.0404001460074854	0.533008708183812	-0.0851826288894434	-0.483266521788516	-0.254111716412084	-0.30502000257998	-0.568068653654394	-0.657867089467794	-0.211710650479145	0.597960659501468	0.534899201569357	0.688974412491277	0.203117612406184	-0.136360985540985	0.169493837191848	0.407831039012353	-0.27166629784929	-0.359709275518956	0.241062515358916	-0.163097963422264	-0.276392531313155	-0.258972985117772	0.0279769037596136	-0.440460350130096	-0.492989059199892	-0.441405596822869	-0.415073724667071	-0.713501609099543	-0.371322306315878	-0.795603036128937	0.338422924714489	-0.527017940139697	-1.15155593357872	0.0636262076013183	-0.299213487181519	-0.149729474481631	-0.228995161432694	-0.106113091372261	0.533008708183812	-0.417639394261733	-0.406026363464811	0.220132052876098	-0.290706266946562	-0.423175839176547	-0.0545296289952498	0.35786799953724	-0.241553438922389	-0.242633720856985	0.0977901237829576	0.368400748399556	0.22148240529434	0.943110737605275	-0.301103980567064	-0.0435917744074546	-0.338238672068835	0.77269626242257	-0.321629337324413	0.107242590710687	-0.305155037821803	-0.0460224087602921	-0.30961120080201	-0.0541245232697691	-0.152970320285419	-0.58481302364065	-0.384825830498347	-0.354848006813268	0
degree_centrality_n	0.729076276117087	-0.286273631071896	-0.286273631071896	-0.41352654203081	-0.477152997510267	0.28476043995382	-0.0323024852505337	0.0944157496119145	0.729076276117087	0.412013350912734	-0.0959289407299908	-0.540244776893258	-0.41352654203081	-0.540244776893258	-0.41352654203081	-0.349900086551353	0.0307892941324573	-0.159555396209448	-0.286273631071896	-0.286273631071896	-0.41352654203081	-0.223181851688905	-0.0959289407299908	-0.0323024852505337	-0.286273631071896	-0.159555396209448	0.158042205091372	-0.0323024852505337	0.28476043995382	0.412013350912734	-0.223181851688905	0.792702731596544	-0.41352654203081	0.158042205091372	6.95110201069223	-0.0959289407299908	-0.286273631071896	-0.159555396209448	-0.0959289407299908	-0.286273631071896	-0.41352654203081	-0.349900086551353	-0.349900086551353	-0.286273631071896	-0.159555396209448	0.0944157496119145	-0.349900086551353	-0.0323024852505337	-0.223181851688905	0.221668660570829	-0.0323024852505337	-0.540244776893258	-0.477152997510267	-0.540244776893258	-0.159555396209448	-0.286273631071896	-0.477152997510267	-0.540244776893258	-0.41352654203081	-0.286273631071896	-0.41352654203081	-0.477152997510267	-0.286273631071896	-0.477152997510267	-0.41352654203081	0.158042205091372	-0.286273631071896	-0.159555396209448	0
average_neighbor_degree_n	0.995069940515231	0.912569865403072	-0.368607583224366	-0.82478438992147	1.51676150310806	-0.295293441227605	0.18624576534563	-0.0582396893070466	-0.240697811314504	0.870713215803028	-0.171153388371984	-0.557872433589783	-0.897578563138938	-0.958240386285857	-0.0725779576056913	-0.139305937589341	-0.517835638320175	-0.708660358626383	0.395731235559049	0.759702101646389	-0.545740083519234	-0.00584994122495457	-0.366787728893929	-0.46081352383413	-0.681622528059479	0.632832267295113	0.0275140305683275	0.315657645019834	-0.331690527836339	0.452146719802587	0.618966687960256	0.567128428534459	-0.667063693415985	0.436981254916585	-0.382921720254589	-0.717109687502994	0.978084621298794	-0.552672854988119	0.333856188324201	-0.339489913937379	-0.82478438992147	1.12549282206417	1.85343455423885	-0.739857866633453	0.435248062049364	0.338819440642514	0.188267841889265	-1.03912279288369	-0.0179823276925902	-0.401084994782032	-0.17772510074171	0.0972751253674298	-0.193901567502443	-0.958240386285857	-0.167903638097036	-0.230298654111177	4.77430075458975	-0.812652039850921	2.15977671199472	-0.514195929659302	2.00205597909215	1.02540083389015	0.563157833959225	1.35297461336875	0.776687420862827	0.570437251280972	1.69874693615173	0.300058909214842	0
betweenness_n	0.56598587521885	-0.213032834616923	-0.239362322639717	-0.259132820275461	-0.251461819169123	0.16006923950607	0.0468690887085048	-0.0958886080436269	1.47858190228532	-0.00137317288571162	-0.0764328295232954	-0.259264592921767	-0.255363065330323	-0.259264592921767	-0.104486238770524	-0.181170045840056	-0.200833750482702	-0.250013809814129	-0.243525880107251	-0.0922639796495744	-0.258798226766584	0.0971375694865319	-0.184488307623006	0.0879883702926731	-0.19022164460845	-0.209564309387052	-0.13031724355272	0.0120037124597849	-0.15054283197389	0.110020460483213	-0.232888290208368	0.0916193973744655	-0.173576095948388	-0.0879391705710786	12.4590980299277	-0.0395079962461201	-0.255410902339114	0.271417264305502	-0.187166634025493	-0.194220137224142	-0.259132820275461	-0.243170528279747	-0.204332188274305	-0.235774943324709	-0.248767081275075	-0.162828725509635	-0.25301393816518	0.259372456063268	0.21741739580081	0.183345217358109	-0.248505077874864	-0.259264592921767	-0.259264592921767	-0.259264592921767	-0.0645492947038597	-0.198377625126484	-0.259159642939522	-0.259264592921767	-0.1594574964708	-0.246049163412707	-0.242804617419706	-0.0959816526135826	-0.21078735918321	-0.259264592921767	-0.229678513651828	0.043954326287774	-0.253920260807393	-0.221732997665615	0
eigenvector_n	-0.0995004298191664	-0.166424748183705	-0.16856856339594	-0.176770986816663	-0.053921054219919	-0.135013194856617	-0.162789583258612	-0.156730975050123	-0.0344402985957008	-0.118794766729277	-0.108634946810427	-0.17593210260318	-0.175745683889073	-0.177237033601932	-0.174161124819161	-0.14219031534975	-0.173042612534516	-0.174161124819161	-0.161298233545753	-0.13864835978171	-0.175000009032644	-0.152722972696815	-0.158874790262358	-0.164374142328525	-0.161764280331022	-0.0865443291887055	-0.110685552665607	-0.149740273271098	-0.139860081423408	-0.082070280050129	-0.132776170287329	-0.0818838613360217	-0.176304940031395	-0.0829091642636121	0.661553970524095	-0.170432750537014	-0.162043908402183	-0.119260813514546	-0.160179721261109	-0.158035906048875	-0.176770986816663	-0.13231012350206	-0.0933486122536238	-0.173788287390946	-0.159061208976465	-0.0528957512923286	-0.169221028895316	-0.175093218389697	-0.138555150424656	-0.157290231192445	-0.172390147035141	-0.174067915462107	-0.175652474532019	-0.177237033601932	-0.152722972696815	-0.169687075680584	0.0907398679273856	-0.17593210260318	-0.140232918851623	-0.170992006679336	-0.140978593708052	-0.162416745830397	-0.104720153814172	-0.161764280331022	-0.1612050241887	-0.0789011619103041	-0.117583045087579	-0.145825480274843	0
cluster_coefficient_n	-0.0271593886636208	-0.168092076740168	-0.590894368992731	2.22778898869866	-0.590894368992731	-0.126276930036389	-0.238560534789902	-0.0527812075741262	-0.490225143207395	0.466111361638677	-0.43989475833765	-0.590894368992731	0.818445195841505	-0.590894368992731	-0.590894368992731	-0.590894368992731	0.34866534089676	0.214442525198261	0.254710215512395	1.10031480001752	-0.590894368992731	-0.309024764816714	-0.288890919659647	-0.473448348250814	-0.168092076740168	-0.188225921897235	0.113777527435848	-0.238560534789902	0.152493533337416	-0.414725337879855	1.38218440419354	-0.078407254507554	-0.590894368992731	0.241899306057143	-0.508997564983409	0.315111750983596	1.10031480001752	-0.590894368992731	0.617110972293757	-0.590894368992731	2.22778898869866	0.113777527435848	0.113777527435848	-0.590894368992731	0.415776748746009	0.100962389957673	-0.590894368992731	-0.473448348250814	-0.309024764816714	-0.103043944077111	1.05333723732534	-0.590894368992731	3.6371285535329	-0.590894368992731	-0.590894368992731	-0.590894368992731	-0.590894368992731	-0.590894368992731	-0.590894368992731	-0.590894368992731	-0.590894368992731	-0.590894368992731	-0.168092076740168	3.6371285535329	-0.590894368992731	0.0497145241137402	1.52311709227008	-0.389560145444983	0
harmonic_centrality_n	1.29487774619026	0.490119347331479	0.138386327675709	-0.358811433909076	0.258088209911898	0.758671758382063	0.47081374640169	0.535535202535441	0.911627688557825	1.03922330708891	0.418345086624897	-0.420761948280203	-0.364816517157484	-0.496878728104024	-0.0471895036878948	0.308990806754354	0.00369103315744512	-0.228699451772105	0.479694543081963	0.596953588087957	-0.0932505368001482	0.35992097338218	0.481177892028167	0.465037508120736	0.1222045844582	0.709848056295606	0.789474693987009	0.717854834732154	0.669384050911362	1.13105862577506	0.617364805965044	1.25505339966201	-0.187983624283255	0.848767311053172	1.98914591776167	0.101250206605938	0.526171904503035	0.34094347466881	0.443115369196062	0.280928482442507	-0.358811433909076	0.666362208816191	0.667817985661013	-0.074824468534361	0.517729496128696	0.710462901418363	0.224357177356479	-0.195626457929594	0.453846215664879	0.473121486125142	0.073617997811605	-0.210947967796066	-0.079999648901256	-0.691489755283617	0.519295561379046	0.214075745718139	0.582144907727135	-0.56565320208053	0.560724571783567	0.0438131537485959	0.537578254717647	0.216529614104897	0.537043367530893	0.225986654965991	0.336664370226744	0.931947919658357	0.644575169714273	0.596631000291816	0
markovcent_n	1.45826503260053	0.283948445569719	0.282886601600881	-0.381059793950324	-0.530464569297023	1.14577184875414	0.729857859633578	0.928188792830066	1.33670986565253	1.30454646764596	0.611246455468993	-1.05968399123866	-0.412418275331375	-1.12899220124758	-0.423125846156847	-0.0420142035853942	0.892635795508499	0.512500112295601	0.277559514754793	0.178051264770627	-0.273622902122078	-0.00156854650133118	0.644351177083923	0.704183235017146	0.137296167426288	0.601746787840124	1.07609177745063	0.735353114491329	1.16861245389652	1.27157225818745	0.484249284758512	1.49937811362896	-0.441020696178588	1.08313542694406	1.99503860601732	0.594778979518374	0.315354836958181	-0.0372030281057735	0.738790584146732	0.242457867703093	-0.381059793950345	0.105113812091688	0.100318407692439	0.144822050754592	0.594905200910836	1.01571388217452	0.0115347321736356	0.0359373181731308	0.196914853057759	1.04180049308608	0.817122442807276	-1.04135205663801	-0.585473756242048	-1.15635438647869	0.544831924969539	0.23942351729959	-0.52229790487229	-1.09601989510362	-0.234569827743706	0.249365194433564	-0.164580839777187	-0.863585400471016	0.283845814732804	-0.547974511844697	-0.188321698495539	1.02092790016226	0.323372629319806	0.610303843630734	0
closeness_latora_n	1.29490979291482	0.490147377488156	0.138412602586152	-0.359135041782198	0.258115083968043	0.75870112830146	0.470841681884409	0.535563461176334	0.911657822005077	1.03925407752485	0.418372760527797	-0.420738463215247	-0.364792752061962	-0.496855620960508	-0.0471641546261347	0.30901793347334	0.00371663752915324	-0.228675006985015	0.478989115547517	0.596982152302983	-0.093225415802375	0.359948354666172	0.481205879224375	0.465065413348297	0.122230779178784	0.709877184035413	0.78950421760236	0.717884002092138	0.669412975426385	1.13108985432706	0.617393472576383	1.25508524745633	-0.187958976963277	0.848797131620964	1.98918142776107	0.101276296661162	0.526200116093455	0.34097076214396	0.443143164598629	0.280955469912259	-0.359135041782198	0.666391118473849	0.66784690357507	-0.0747992570306377	0.517757665373874	0.710492032667166	0.224383881452194	-0.195601848744703	0.453874065382644	0.473149432130103	0.0736439514254338	-0.210923435501345	-0.0799744627787302	-0.691467620174141	0.519323737225191	0.214102399174789	0.582173398934276	-0.56563043831834	0.560752954897514	0.0438389572128674	0.537606523221796	0.216556279364344	0.537071632483852	0.22601336818481	0.33669163624036	0.931978155709664	0.644603970993013	0.596659563558952	0
closeness_residual_n	1.8043269712073	0.56533321992255	0.0529131997902812	-0.649773860256842	0.219389653358848	0.968735472411452	0.533586815525081	0.631247364646108	1.20475807459651	1.40423003443048	0.457372384628978	-0.733117780276105	-0.659843543007613	-0.832296468590473	-0.221062882228311	0.292375636350124	-0.147730994104375	-0.468500353791149	0.547634407301443	0.729330686707053	-0.287784138928076	0.371165138789362	0.547826576819587	0.5240359904733	0.0165355100055302	0.899016371228633	1.02108244915401	0.911737993329798	0.834101507999426	1.55127814971464	0.760366063887387	1.73833595867648	-0.420861530243132	1.11353520433332	2.83839114834277	-0.00933050713671746	0.621907926064286	0.344818697851754	0.493577121847399	0.25278871561236	-0.649773860256842	0.834908619975633	0.838713576434894	-0.265127352738841	0.607110873167161	0.903148015868739	0.169041239604993	-0.429855063692293	0.513216846601765	0.540024494382921	-0.0484177871273057	-0.447169537277112	-0.272026238440228	-1.07569838027228	0.608456059794172	0.153840630719765	0.711170667242399	-0.921924331853061	0.677060577771753	-0.0951149800364155	0.641566867770467	0.160989336794739	0.6386843249983	0.174979277715658	0.335402391462674	1.24338414774355	0.803508120710824	0.728658093393547	0
communitycent_n	1.07566055609569	-0.51642647910199	0.0625142609698936	-0.51642647910199	-0.51642647910199	-0.51642647910199	0.0625142609698936	1.35102852348886	0.0625142609698936	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	0.963088745526159	-0.51642647910199	-0.51642647910199	-0.51642647910199	0.0625142609698936	-0.51642647910199	-0.51642647910199	0.393337541010969	-0.51642647910199	0.0625142609698936	0.0625142609698936	0.972278281082853	-0.51642647910199	-0.51642647910199	0.782278424302504	1.17345460002675	-0.51642647910199	-0.51642647910199	-0.51642647910199	0.0625142609698936	0.0625142609698936	0.351984631005835	0.0625142609698936	0.0625142609698936	-0.51642647910199	0.0625142609698936	2.26251026123676	-0.51642647910199	-0.51642647910199	-0.51642647910199	0.782278424302504	-0.51642647910199	-0.51642647910199	1.3858073811342	-0.51642647910199	0.0625142609698936	0.0625142609698936	-0.51642647910199	-0.51642647910199	0.0625142609698936	2.36724977858939	-0.51642647910199	0.0625142609698936	-0.51642647910199	-0.51642647910199	0.0625142609698936	-0.51642647910199	0.849873667467655	-0.51642647910199	0
diffusion_degree_n	1.36494170836706	-0.0826004438036734	-0.341773809807793	-0.465470189037031	-0.29023365179561	0.00722668873184511	-0.00308134287059145	0.00133638495902422	0.313522484918531	0.836286944756385	-0.175372728225602	-0.486086252241904	-0.474305644696263	-0.502284587617162	-0.374170480558307	-0.338828657921382	-0.231330614067401	-0.369752752728692	-0.187153335771244	-0.113524538610983	-0.431600942343311	-0.219550006521759	-0.238693493783427	-0.238693493783427	-0.405094575365617	0.0101718406182556	0.0896909415513375	0.0440410873119757	-0.013389374473028	0.565332971206624	-0.0678746843716212	1.07189909566922	-0.446326701775363	0.288488693884043	3.48397849063937	-0.352081841410229	-0.0678746843716212	-0.325575474432535	-0.0119167985298228	-0.335883506034972	-0.465470189037031	-0.134140601815856	-0.0163345263594384	-0.416875182911259	-0.0457860452235429	0.178045498143651	-0.285815923965994	-0.449271853661774	-0.22249515840817	-0.0855455956900839	-0.135613177759061	-0.45957988526421	-0.430128366400106	-0.502284587617162	-0.216604854635349	-0.313794866886893	-0.0281151339050802	-0.496394283844341	-0.103216507008547	-0.371225328671897	-0.120887418327009	-0.331465778205356	-0.153284089077524	-0.304959411227662	-0.271090164533942	0.353282035385072	0.0764377580624905	-0.0840730197468787	0
dmnc_n	-0.0292024742603003	-0.123265764231294	0.35898235213825	-0.123265764231294	-0.123265764231294	-0.0510937908940582	-0.123265764231294	-0.123265764231294	-0.0756412724187647	-0.0762409912725081	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.0506753613834342	-0.0904569425773752	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.0740906315299005	-0.123265764231294	-0.0880931420370872	-0.123265764231294	-0.0904569425773752	-0.034009206047895	-0.123265764231294	-0.063401141068139	-0.0503731436895545	-0.0506753613834342	-0.0904569425773752	0.841230468507795	-0.0484459191732821	0.35898235213825	-0.123265764231294	-0.123265764231294	-0.123265764231294	0.35898235213825	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.0671508804377849	-0.0740906315299005	-0.123265764231294	-0.123265764231294	-0.123265764231294	0.841230468507795	0.35898235213825	-0.123265764231294	-0.123265764231294	-0.123265764231294	0.35898235213825	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.0506753613834342	-0.0904569425773752	-0.123265764231294	0
geokpath_n	2.10239569047853	0.410966990149573	-0.116554185503778	-0.814314189311187	-0.0303388133055846	1.11749465892629	0.371512497787688	0.544673880931516	1.37394885927854	1.63478689211545	0.317445230476957	-0.896145729024726	-0.858152514157726	-0.937061498881496	-0.529365077808685	0.122364684909859	-0.45849311930678	-0.700334544710186	0.470879367439842	0.771171892638633	-0.55932126645382	0.188122172179667	0.475263199924496	0.431424875077958	-0.249530437538279	0.945794553277346	1.17156192623702	0.971366909437827	0.968444354448058	1.91096833864864	0.796013610051672	2.12869868538645	-0.702526460952513	1.24608707847614	3.17205081673408	-0.240032133821529	0.562209210870132	0.253149020702033	0.309408204255091	0.0799876375582047	-0.814314189311187	0.961868605721077	0.873461317280557	-0.5658970151808	0.499374278590093	0.945063914529904	-0.0770996931418927	-0.66672516232784	0.443845733784477	0.402199325180265	-0.346705390948106	-0.684260492266455	-0.599506397563147	-1.02254623233225	0.569515598344555	-0.0975575780702774	0.714182070338133	-0.99843515366665	0.630889253129709	-0.394927548279299	0.574630069576651	-0.0544498919711809	0.612623284443651	-0.0369145620325654	0.13843873735359	1.47477700642558	0.812087662495403	0.760212311426999	0
lincent_n	1.21786649077587	0.488598717029337	0.139395237863288	-0.32722502801762	0.274625559812769	0.757762766669294	0.468847481891152	0.530370880253721	0.872996740949994	1.00041864513183	0.41869370076647	-0.382156234328616	-0.328843476133305	-0.456860455372221	-0.0253146949254184	0.331915832875238	0.00780040286530162	-0.21734378221933	0.489899127649654	0.598107932410841	-0.0621335569432731	0.36237093151198	0.495596057178953	0.474660138963216	0.1524460639935	0.701377956686914	0.770733038112065	0.702610526755881	0.668482722385237	1.08231359047373	0.612716899652128	1.20753883153911	-0.154018599632147	0.816616114339747	1.81933737558928	0.115182208218424	0.523280106601268	0.34709768292773	0.43902118923778	0.297898063158895	-0.32722502801762	0.671789119096608	0.65685557525073	-0.0418958460841169	0.512925771946274	0.678937801058662	0.240929024496352	-0.171938137334454	0.453891407416381	0.45517456581501	0.0800012301500044	-0.181586038330985	-0.0432068024545148	-0.65247741511228	0.525586629658706	0.229014801668913	0.571307793104917	-0.523346306509492	0.550759954048372	0.0703574730205455	0.530536009867302	0.231657465423994	0.535991112653673	0.240486735531657	0.350791864442102	0.896324776750271	0.629805188213261	0.592016259077069	0
semilocal_n	1.20481935857317	-0.123030343095063	-0.307168809168557	-0.39734698834111	-0.247075577835471	0.0240560123149847	-0.00193552408871768	0.0487349621913281	0.179338483244541	0.830864618509604	-0.14923328724034	-0.412684503834249	-0.414933324645724	-0.418222922031105	-0.36320347649581	-0.287593846195944	-0.313799113503216	-0.374856457064363	-0.120000939853158	-0.0847306944401254	-0.347591827887222	-0.217169513469645	-0.208157968089777	-0.263537503734348	-0.359679239748901	0.0630595790545056	0.0512579161182517	0.0519990047947606	0.0598350302049937	0.495186295481023	-0.0375310121810959	1.13543812558277	-0.392603091546655	0.259945234996352	3.42401753144592	-0.352626119931093	-0.00976922633695548	-0.241019094513657	-0.0155515765433208	-0.327364056393922	-0.39734698834111	-0.0730405432796472	-0.0367968929905731	-0.364367380655468	-0.000358097093891628	0.168749510869847	-0.23240480983499	-0.404537174716642	-0.242689447988296	-0.195861471648519	-0.287159414902818	-0.39477757117428	-0.373762247764565	-0.42475100723797	-0.230209421749407	-0.338617453099279	0.0906866215029171	-0.421779683045949	-0.121445946614251	-0.343970018336509	-0.129451562850142	-0.300594260721786	-0.149275104156255	-0.284322834106526	-0.269312884454727	0.323808958247851	0.0576303494714297	-0.112216024006822	0
coreness_n	1.12476548169775	-0.0481408617765611	-0.0481408617765611	-0.383256959912077	-0.550815008979835	0.454533285426713	0.119417187291197	0.286975236358955	0.454533285426713	1.12476548169775	0.119417187291197	-0.718373058047594	-0.383256959912077	-0.718373058047594	-0.383256959912077	-0.383256959912077	0.286975236358955	0.119417187291197	-0.0481408617765611	-0.215698910844319	-0.383256959912077	-0.215698910844319	0.119417187291197	0.286975236358955	-0.215698910844319	0.119417187291197	0.454533285426713	0.119417187291197	0.789649383562229	0.454533285426713	0.119417187291197	1.12476548169775	-0.550815008979835	0.454533285426713	1.2923235307655	0.119417187291197	-0.0481408617765611	-0.383256959912077	0.286975236358955	-0.0481408617765611	-0.383256959912077	-0.215698910844319	-0.215698910844319	-0.215698910844319	0.119417187291197	0.789649383562229	-0.383256959912077	-0.383256959912077	-0.215698910844319	0.119417187291197	0.454533285426713	-0.718373058047594	-0.550815008979835	-0.718373058047594	-0.0481408617765611	-0.215698910844319	-0.550815008979835	-0.718373058047594	-0.383256959912077	-0.0481408617765611	-0.383256959912077	-0.550815008979835	-0.0481408617765611	-0.550815008979835	-0.383256959912077	0.622091334494471	-0.0481408617765611	0.286975236358955	0
hub_score_n	-0.0990816513708634	-0.165869392733026	-0.168047685249148	-0.176216325809981	-0.0531574395635555	-0.134547764508165	-0.162236333249113	-0.15621284190585	-0.0340763094495816	-0.118337869120312	-0.10902085566844	-0.175311882369471	-0.175142585620997	-0.17666728557433	-0.173540430200455	-0.141643569858059	-0.172446721714267	-0.173626206100042	-0.160716968745051	-0.138188642636625	-0.174449658637823	-0.152413532202675	-0.15842773506945	-0.163902334954866	-0.161135244287212	-0.0860273852604206	-0.110199761312692	-0.149347625773604	-0.139410736547798	-0.0820061517637164	-0.132310278833339	-0.0816070809807004	-0.175722418433529	-0.0828788068408011	0.661836835736483	-0.169916715345378	-0.161418708021097	-0.119802944425127	-0.159642030555896	-0.157467332896126	-0.176216325809981	-0.131739543482123	-0.0928786326537121	-0.173226067730538	-0.158513240179572	-0.0536194819931963	-0.168630579643842	-0.174508191328927	-0.138045998274329	-0.15668536124496	-0.171858130158621	-0.173567219140576	-0.175098391316636	-0.176675560447918	-0.152200191389476	-0.169146588601335	0.0914261653922783	-0.175345007695298	-0.139867252327484	-0.170449320859464	-0.140314572333238	-0.161870478153807	-0.104125659029846	-0.161172404454205	-0.160681945560983	-0.0787770381547252	-0.117150362464537	-0.145368210534699	0
eccentricity_n	-0.576962892462901	-0.576962892462901	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.950062541383136	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	-0.576962892462901	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	-0.576962892462901	0.186549824460118	-0.576962892462901	-0.576962892462901	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	0
subgraph_centrality_n	-0.0936730454022413	-0.0942162515082992	-0.0942202734842831	-0.0942277046624585	-0.0928294285057864	-0.0940626032435298	-0.0942075833739158	-0.0941879837547905	-0.0923660517323265	-0.0939132317293993	-0.0937894642424434	-0.0942274808266801	-0.0942274223120781	-0.0942277607147608	-0.0942266110074016	-0.0941132700879152	-0.0942257888954741	-0.0942266663317891	-0.0942032884805198	-0.0940897468420317	-0.0942271276837871	-0.0941713070214677	-0.0941957591730637	-0.0942117018438878	-0.0942045241338929	-0.093472922187143	-0.0938200996465946	-0.0941571349196867	-0.0940982171276223	-0.0933992482418312	-0.0940448159296322	-0.0933963842604271	-0.0942275986837895	-0.0934152620520689	-0.0302057367121277	-0.0942228456817787	-0.0942053243814672	-0.0939062189603169	-0.0941999721496675	-0.0941926320155477	-0.0942277046624585	-0.0940404044884893	-0.0935819025841986	-0.0942263529270159	-0.0941962505663324	-0.0928083435452985	-0.0942212126436844	-0.0942271562426769	-0.094088814383354	-0.0941897777684553	-0.0942252559322474	-0.0942265843786197	-0.0942274049715239	-0.0942277610316498	-0.0941711566797849	-0.0942219617247168	-0.0876675219497148	-0.0942274915829859	-0.0941006198297284	-0.09422363155979	-0.0941045329612616	-0.0942066142816099	-0.0937430576418449	-0.094204632566853	-0.0942031866720571	-0.0933438586185321	-0.0939000127198191	-0.0941357570194354	0
pc_n	1.26332692371864	0.0209814035636869	0.859136999262311	-1.09655939070115	0.649598100337655	0.435782897353313	0.628040600448286	0.000200686314958949	1.81766263515953	0.349477281565361	1.52267684585705	-1.09655939070115	0.455580601333342	-1.09655939070115	1.23165059735059	1.08613747309735	0.928983298903863	-0.241298578763772	0.0209814035636869	1.41790739639473	-1.09655939070115	1.03763309834628	-0.33261548837167	1.57657059558047	1.69729259496093	0.899049170486053	0.989128723595198	1.40411059646553	0.792141568993882	1.54996055665454	-0.126471895679589	0.793908636787143	1.23165059735059	0.989128723595198	1.65566398335337	1.3044071594772	-1.09655939070115	1.46922304511097	-0.33261548837167	0.859136999262311	-1.09655939070115	-1.09655939070115	0.213058727577955	-1.09655939070115	-1.09655939070114	0.519718617533116	-1.09655939070115	1.05919059823565	1.61968559535921	1.38319089243088	0.628040600448286	-1.09655939070115	0.649598100337655	-1.09655939070115	1.32667957645474	1.41790739639473	-1.09655939070115	-1.09655939070115	0.455580601333342	0.0209814035636869	1.23165059735059	0.649598100337655	0.859136999262311	0.649598100337655	0.455580601333342	1.03763309834628	0.0209814035636869	0.899049170486053	0
