AHR	AKT2	APAF1	BCL6	BID	CACNA1A	CASP8	CDC37	CHRM4	CNTN2	CRTC2	CRY1	DAPK1	DARS	DAXX	DEK	E2F2	EIF2AK3	ERBB2	HDAC6	HIPK2	HIST1H4A	HIST1H4C	HIST1H4D	HNRNPH1	HSF1	HSPA2	MAP3K7	MTOR	NFKB2	NFYB	NKX2-1	NPAS2	NR5A1	NR5A2	NUAK1	PDCD6	PEA15	QARS	RIPK1	SP4	SUB1	TERT	TNFRSF8	TOMM34	TP73	TRADD	TTF2	ZFAND5	HSP90AA2P	SH3RF1	TRIB3	BCOR	EHMT1	ZBTB7A	ARNT2	FADD	CASP14	EEF1A2	NRCAM	SIK2	SIK1	PER3	RARS	HIPK1	ARID3A	KMT5A	NLK	KHSRP	HSBP1	HSPA1L	CAD	MATR3	COMMD2	YBX3	EDF1	MARK2	SEC31A	ANXA11	TEP1	TNFSF8	SLC25A3	KIF4A	if_health
communitycent	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	0.126907633049567	-0.463477648784388	0.867572804804889	-0.463477648784388	0.126907633049567	0.126907633049567	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	0.126907633049567	0.86488923534201	-0.463477648784388	0.126907633049567	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	0.126907633049567	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	0.914088008828171	0.717292914883521	0.126907633049567	-0.463477648784388	0.126907633049567	-0.463477648784388	-0.463477648784388	0.126907633049567	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	1.20033541820221	0.126907633049567	1.60493102723827	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	-0.463477648784388	0.126907633049567	-0.463477648784388	-0.463477648784388	1.08628371602974	0.126907633049567	0.126907633049567	0.126907633049567	-0.463477648784388	0.126907633049567	-0.463477648784388	-0.463477648784388	-0.463477648784388	0.126907633049567	-0.463477648784388	0.126907633049567	-0.463477648784388	0.126907633049567	-0.463477648784388	0.126907633049567	-0.463477648784388	0.801633669431228	-0.463477648784388	0.970315178526646	1
diffusion_degree	-0.283331961990978	-0.336136865288758	-0.413458330831936	0.0221821213747487	-0.319163860657329	-0.28521785139447	-0.141890256729068	-0.226755279886214	-0.026851003116047	-0.247500063324627	-0.256929510342088	-0.466263234129716	-0.236184726903675	0.46348024179191	-0.0626829017823976	-0.0306227819230313	-0.0381663395369998	-0.456833787112255	0.167395605443644	-0.0570252335719212	-0.0287368925195391	-0.349338091113203	0.369185771617303	-0.458719676515747	1.10091086017225	-0.104172468659225	-0.294647298411931	0.486110914633815	0.0184103425677644	1.59689977329069	-0.0249651137125548	-0.172064487184942	-0.324821528867805	-0.479464459954161	-0.415344220235428	-0.368196985148124	0.248488849793806	-0.400257105007491	0.208885172320471	0.0202962319712565	-0.322935639464313	-0.109830136869701	0.239059402776345	-0.347452201709711	-0.479464459954161	-0.000448551467157007	0.212656951127455	-0.0758841276068426	-0.451176118901779	0.433306011336035	-0.404028883814475	-0.31162030304336	-0.0758841276068426	-0.239956505710659	-0.283331961990978	-0.424773667252889	-0.215439943465261	-0.434203114270349	0.0731011352690365	-0.413458330831936	-0.392713547393522	-0.419115999042412	-0.453062008305271	0.0221821213747487	-0.309734413639868	-0.349338091113203	-0.41723010963892	-0.136232588518591	-0.128689030904623	-0.475692681147176	-0.273902514973517	-0.00610621967763343	-0.202238717640816	-0.421001888445904	-0.0570252335719212	-0.332365086481774	0.114590702145864	-0.140004367325575	-0.36442520634114	-0.317277971253837	-0.481350349357653	-0.421001888445904	-0.375740542762093	1
dmnc	1.53421093839464	-0.214905655225139	-0.214905655225139	-0.095907877060657	-0.214905655225139	1.53421093839464	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.170316035441351	-0.214905655225139	-0.214905655225139	0.0643656176745642	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.214905655225139	3.28332753201443	-0.214905655225139	-0.109140849359008	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.147062656942307	-0.0846305869566219	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.095907877060657	-0.214905655225139	-0.102719306206787	-0.095907877060657	-0.214905655225139	-0.095907877060657	0.0643656176745642	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.127143723936473	5.03244412563421	-0.214905655225139	-0.13216721417235	-0.214905655225139	-0.214905655225139	1.53421093839464	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.0811367958737757	-0.214905655225139	1.53421093839464	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.214905655225139	0.334760082719393	-0.214905655225139	-0.214905655225139	1.53421093839464	-0.214905655225139	0.0643656176745642	-0.0792196586594759	1.53421093839464	-0.214905655225139	-0.214905655225139	-0.214905655225139	-0.214905655225139	1
geokpath	0.20590893979245	-0.188210015641096	-0.608541158134355	1.07559186045222	0.145995369370248	-0.530840746493062	0.773215559727672	0.440882473792022	1.06248576692237	0.501732193752071	0.237738024079245	-0.873471477345028	0.23305727639001	1.79736315413218	1.33958603012505	0.726408082835327	0.663686063799585	-0.833217047217611	1.35643672180629	1.07840030906576	0.916446439018248	-0.0206392483665004	1.88068046300056	-0.983937122810962	1.49685915248333	0.880872756580066	0.305140790804222	2.10067560439458	1.03533743032481	2.74661878550894	0.931424831623799	0.76198176527351	0.0589334623504863	-1.02980845016546	-0.562669830779857	-0.28650571711502	1.60826094748711	-0.291186464804255	1.28997010461916	0.987593803894613	0.332289127401782	0.587857951233986	1.60358019979787	-0.344546988461528	-1.01389390802206	1.19822744991017	1.46877466634792	0.581304904469058	-0.729304448516605	1.81140539719989	-0.351100035226457	-0.000980108071715414	0.817214588006477	0.375352006142739	0.385649651059055	-0.45594878346531	0.403436492278146	-0.614158055361436	1.26937481478653	-0.747091289735696	-0.300547960182724	-0.73398519620584	-0.877216075496416	0.730152680986715	0.0317851257529261	-0.137657940597363	-0.480288671449329	0.78913010187107	0.403436492278146	-0.979256375121728	0.298587744039293	1.04282662662758	0.798491597249539	-0.541138391409378	0.848107522755425	0.282673201895896	1.20384434713725	-0.240634389760522	-0.45594878346531	-0.151700183665067	-0.990490169575891	-0.581392821536795	-0.180720819338321	1
lincent	0.375995314241292	0.217227244613549	0.0161917091458788	0.705672293636342	0.397996290293199	-0.0297074545126395	0.607509928500367	0.518504678951962	0.754467087010273	0.526334379618057	0.415464696749832	-0.327544881435213	0.426703748080281	1.01030136889802	0.802901187529464	0.595052883921295	0.572179029598231	-0.265154513235672	0.85610572458259	0.699337138579885	0.655769729610832	0.32640180013557	1.02375148816812	-0.584303888227883	0.884451573904315	0.629310796694875	0.454022267478438	1.08147165276452	0.727238102865164	1.35647278254966	0.653540335428191	0.618620638538096	0.29839323186636	-1.15174404699606	-0.0402095203481641	0.165389454106468	0.944447389953335	0.203073014976203	0.801716706945045	0.701447013750978	0.408002711400067	0.51535013524623	0.918610830565494	0.143041109023305	-0.708047564674342	0.762612096778354	0.855759910740256	0.529050802599444	-0.159866084295495	0.981792420215991	0.170401794226471	0.322674481698631	0.605325211595824	0.473547117759403	0.430317765665073	0.0609278189132648	0.497256943098137	-0.0254915297924282	0.801209246339713	-0.113256750380062	0.177490368745882	-0.188290096740304	-0.325228974249936	0.591638660576119	0.316338558598802	0.2296220582244	0.0693773813645787	0.63277967850454	0.494577416261961	-0.599553502552463	0.399851291412812	0.712839610048964	0.623173804243042	-0.0173867575306055	0.687846377297474	0.423672392055363	0.786370007761512	0.192517610149339	0.101150616914255	0.287097977166693	-0.639359855353001	0.0512952865475296	0.215387228953778	1
semilocal	-0.219525252271973	-0.308839742603208	-0.365620904625176	0.00762295646404008	-0.296022750014017	-0.321660661967089	-0.158247933229593	-0.1447830228165	0.114427301265942	-0.196439743867606	-0.222285774879265	-0.39339498200978	-0.216906093553532	0.567620295049989	-0.00593619654162069	-0.041964354325269	-0.0248789576477045	-0.39376409883067	0.169531730495145	-0.0167112662918475	-0.0741207122642658	-0.300342202173364	0.452620771469398	-0.39899063594348	1.10644839128045	0.00476819126418043	-0.228521493087487	0.475026947852341	-0.0392902207611639	1.72536305731989	0.00801170715838135	-0.122793084550731	-0.273577305884171	-0.406557530771719	-0.353573559875286	-0.327440874311234	0.320221709236017	-0.333833663507069	0.154020970468397	0.104115590929172	-0.226110453427633	-0.0535208522388687	0.29452489566259	-0.316677584885078	-0.404535241806206	-0.0201864618927771	0.284350622439982	-0.0890503096368468	-0.377703590347278	0.442525033740596	-0.335003842364783	-0.297028004334738	-0.0510705448321115	-0.161098771654763	-0.207788122722619	-0.354563107097246	-0.185523310228528	-0.365856511106595	0.166975400171749	-0.375901200764423	-0.324550768139162	-0.377318766427627	-0.393811220126953	-0.00542178905718931	-0.266344186904609	-0.286519955263452	-0.348488386651327	-0.111896284785105	-0.0921563884168867	-0.403043067423886	-0.197001272648321	0.0185825846247117	-0.127544481926014	-0.353903408949273	0.0358682468114823	-0.263029989065983	0.0803821647009032	-0.266163555268855	-0.350463554320556	-0.315008705641694	-0.402933117732557	-0.356275180862224	-0.318637045455546	1
coreness	0.0625970534426247	-0.119096690198061	-0.482484177479431	0.24429079708331	0.0625970534426247	-0.300790433838746	0.24429079708331	0.0625970534426247	-0.482484177479431	-0.300790433838746	-0.482484177479431	-0.482484177479431	-0.300790433838746	0.60767828436468	0.425984540723995	0.425984540723995	0.24429079708331	-0.482484177479431	0.425984540723995	0.425984540723995	0.425984540723995	-0.300790433838746	0.24429079708331	-0.482484177479431	1.51614700256811	0.24429079708331	-0.300790433838746	0.789372028005366	0.24429079708331	1.15275951528674	0.0625970534426247	0.24429079708331	-0.300790433838746	-0.482484177479431	-0.300790433838746	-0.119096690198061	0.425984540723995	-0.482484177479431	0.60767828436468	0.0625970534426247	-0.300790433838746	0.0625970534426247	0.0625970534426247	-0.300790433838746	-0.664177921120116	0.24429079708331	0.60767828436468	0.0625970534426247	-0.482484177479431	0.60767828436468	-0.300790433838746	-0.119096690198061	0.0625970534426247	-0.300790433838746	-0.300790433838746	-0.482484177479431	0.0625970534426247	-0.482484177479431	0.0625970534426247	-0.482484177479431	-0.300790433838746	-0.482484177479431	-0.300790433838746	0.60767828436468	-0.300790433838746	-0.119096690198061	-0.119096690198061	-0.300790433838746	0.0625970534426247	-0.664177921120116	-0.300790433838746	0.0625970534426247	-0.119096690198061	-0.664177921120116	0.0625970534426247	-0.300790433838746	0.0625970534426247	0.425984540723995	-0.300790433838746	-0.482484177479431	-0.664177921120116	-0.664177921120116	-0.300790433838746	1
hub_score	-0.135561877966864	-0.138660169398104	-0.141112037030006	-0.126250549584056	-0.136815837678576	-0.140927939888049	-0.129199962736261	-0.0847015903269897	-0.0460103313644027	-0.130688648308679	-0.133315110662778	-0.14120528813286	-0.128117500343569	0.217914154127169	-0.123054624766473	-0.116972069337459	-0.129623513494742	-0.1403691913063	-0.119773836215858	-0.112324360478846	-0.120350715714854	-0.138938133006815	-0.0251109692356495	-0.141736496615395	0.0749179740689355	-0.121785683899	-0.123834253506813	-0.0490068315273968	-0.0149380156657865	0.372271114649352	-0.120176319784057	-0.129211547178623	-0.131612279737522	-0.14189354723683	-0.140873563908877	-0.136900847662819	-0.0318209748427076	-0.137240307200474	0.003415394797019	0.0430550623744823	-0.134466094353008	-0.121587834970622	-0.111441229231692	-0.126729160674126	-0.141868237134595	-0.126558893181232	0.188703028011083	-0.115070435227675	-0.137652333043044	-0.0834193296623363	-0.138401050677397	-0.134363502224285	-0.125798465048797	-0.128114150238465	-0.134169539220152	-0.131508813494916	-0.0813136699839047	-0.140320681555052	0.0241766462064264	-0.141336184227416	-0.140568558345684	-0.141148427376644	-0.141209673710983	-0.0942521727801743	-0.131096801392206	-0.138086124994866	-0.136994516030801	-0.132625130167568	-0.101656293504253	-0.141833738235937	-0.106079413608187	-0.0896873090490527	-0.110987377163116	-0.135276786255608	0.0487554529176717	-0.13232549002068	-0.101780120571785	-0.137317970605561	-0.137451568402405	-0.139758443502023	-0.141602019037369	-0.13986356750222	-0.138501047043233	1
eccentricity	-0.104393651028562	0.415385918927497	-0.104393651028562	-0.104393651028562	0.415385918927497	-0.104393651028562	-0.104393651028562	-0.104393651028562	-0.104393651028562	-0.104393651028562	-0.104393651028562	0.415385918927497	-0.104393651028562	-0.104393651028562	-0.624173220984621	-0.104393651028562	-0.104393651028562	0.415385918927497	-0.104393651028562	-0.104393651028562	-0.624173220984621	-0.104393651028562	-0.624173220984621	0.415385918927497	-0.104393651028562	-0.104393651028562	-0.624173220984621	-0.104393651028562	-0.104393651028562	-0.104393651028562	-0.104393651028562	-0.104393651028562	-0.104393651028562	0.935165488883556	0.415385918927497	0.415385918927497	-0.104393651028562	-0.104393651028562	-0.104393651028562	-0.104393651028562	-0.104393651028562	0.415385918927497	-0.104393651028562	0.415385918927497	0.935165488883556	-0.104393651028562	-0.104393651028562	-0.104393651028562	0.415385918927497	-0.104393651028562	-0.104393651028562	0.415385918927497	-0.104393651028562	-0.104393651028562	-0.104393651028562	0.415385918927497	-0.104393651028562	0.415385918927497	-0.104393651028562	0.415385918927497	-0.104393651028562	0.415385918927497	0.415385918927497	-0.104393651028562	-0.104393651028562	-0.104393651028562	-0.104393651028562	-0.104393651028562	-0.104393651028562	0.415385918927497	-0.104393651028562	-0.104393651028562	-0.104393651028562	0.415385918927497	-0.104393651028562	-0.104393651028562	-0.104393651028562	0.415385918927497	-0.104393651028562	0.415385918927497	0.935165488883556	0.415385918927497	-0.104393651028562	1
subgraph_centrality	-0.0893239104947753	-0.0893265014779387	-0.0893273664884513	-0.0893059669400369	-0.0893251631411134	-0.0893273383680183	-0.0893133166129884	-0.0890412537671389	-0.0885231027426244	-0.0893164287105617	-0.0893209740314021	-0.089327378573585	-0.0893108086648455	-0.0780015877514723	-0.0892963536420155	-0.0892730132152966	-0.0893142430573024	-0.089327216515568	-0.089284608801198	-0.0892509138977649	-0.0892867715326535	-0.0893266550531977	-0.0881342601409684	-0.0893274180022563	-0.0851823664574008	-0.0892920236429085	-0.0892988835198463	-0.0885722608432492	-0.0879173557734637	-0.0661974456761334	-0.0892861141950381	-0.0893133443208925	-0.0893181688662205	-0.0893274202020177	-0.0893273288106969	-0.0893252379644066	-0.088267434997376	-0.089325524676753	-0.0874801262280661	-0.0863349129831007	-0.0893225883671314	-0.0892912934934669	-0.0892462809973748	-0.0893072986260512	-0.0893274201392675	-0.0893068369070987	-0.0797659167429587	-0.0892638982959862	-0.0893258454360484	-0.0890281915635479	-0.0893263521271046	-0.0893224542733192	-0.0893047463300299	-0.0893108040926724	-0.089322194608763	-0.0893179829919931	-0.0890063471824038	-0.0893272032185468	-0.0869146389469084	-0.0893273928593849	-0.0893272662331957	-0.0893273714288203	-0.0893273791029256	-0.0891287818274282	-0.0893171113019471	-0.0893261507188458	-0.0893253192046329	-0.0893198875216279	-0.0891847155368965	-0.0893274198732174	-0.0892151920437132	-0.0890889544272298	-0.0892438420596792	-0.0893235882753646	-0.0861475313242351	-0.0893194018301941	-0.0891866089983584	-0.0893255873119671	-0.0893256928297666	-0.0893270206394167	-0.0893274126899288	-0.0893270588466918	-0.0893264116134831	1
pc	0.164085576853133	0.749070053753948	0.619073503331543	1.79633818190178	1.43155194347157	1.63467155350657	1.22843233343656	-0.11049897352888	-1.0058833769485	1.63467155350657	-1.0058833769485	-1.0058833769485	1.33405453065476	-1.0058833769485	0.625788201183941	1.10656056741556	0.675946994141346	-1.0058833769485	0.619073503331543	1.29054328857123	0.060494575735282	1.27921223594531	1.62197657787938	-1.0058833769485	0.338734867993974	1.05070267465593	0.619073503331543	1.04881416588494	1.49373141593126	0.292159101381712	1.16495745530062	0.635654695987465	0.82219311336655	-1.0058833769485	-1.0058833769485	0.619073503331543	1.76479505368525	1.43155194347157	-0.486666385616411	-1.0058833769485	-1.0058833769485	-0.11049897352888	1.22843233343656	0.365173990787788	-1.0058833769485	0.93644789401124	0.461638234653895	1.04881416588494	-1.0058833769485	0.586574365725945	0.619073503331543	1.73623135852407	1.22843233343656	0.619073503331543	-1.0058833769485	0.619073503331543	1.62654676910517	-1.0058833769485	-1.0058833769485	1.43155194347157	0.619073503331543	0.82219311336655	-1.0058833769485	-1.0058833769485	1.43155194347157	-1.0058833769485	0.365173990787788	0.619073503331543	1.43155194347157	-1.0058833769485	0.619073503331543	-1.0058833769485	0.365173990787788	-1.0058833769485	0.164085576853133	-1.0058833769485	-0.206099912435663	-0.283680319046255	1.04156229220436	0.82219311336655	-1.0058833769485	-1.0058833769485	0.619073503331543	1
gilschmidt	-0.103010234403301	-0.170914738102986	-0.261119524163797	0.0461184486066746	-0.100349909927866	-0.266990091797892	-0.00463586161091472	-0.0481336660622175	0.0539275896380104	-0.0434674726128396	-0.0884045496058838	-0.400907429819825	-0.0832628855691279	0.16839458030574	0.0756982417115116	-0.00404540052348916	-0.0155637416978541	-0.378104545440539	0.101269254160048	0.0367917355812708	0.0224375925027209	-0.131648164530766	0.172910605240246	-0.507686734733161	0.124046451367225	0.00584529551366034	-0.0762965038605373	0.206646699708739	0.0495961547167345	0.333683589413213	0.0210058851254608	-0.00230503443556646	-0.134187033729226	-0.733413017556473	-0.279415083547722	-0.194882692198829	0.140824094885968	-0.185290476287406	0.0848335560756629	0.0376065037954471	-0.0914752498670851	-0.0362578364792028	0.128777326972879	-0.204385639169427	-0.559487272810856	0.0635379963312852	0.108052937146516	-0.0282251792246943	-0.332354591524462	0.158952120263837	-0.198357784888427	-0.128942827326699	-0.000210240391905336	-0.0656492913756836	-0.0801978591813072	-0.238261345309615	-0.0530358926432753	-0.276974148842129	0.0769865892219508	-0.314410021385153	-0.193396928282671	-0.339617905938778	-0.399569152223854	-0.00522329663254767	-0.128785884550916	-0.166899939702191	-0.239297807230064	0.0038458225424105	-0.0531349962979234	-0.514769619974709	-0.0911609172830638	0.0398204491796184	-0.00297076890954077	-0.270420859501087	0.0236362928141009	-0.0885010054529725	0.0733526624654558	-0.17721349404648	-0.223457865848238	-0.147794082428556	-0.530402241462765	-0.249983189408402	-0.173706696440321	1
spl_n	-0.565502984059732	-0.502306490885787	-0.0426465277146815	-0.729030661909381	-0.771566763084143	0.304664114258318	-0.81882909772277	-0.844890899394933	0.639551513983457	0.387575752738662	-0.372672658734121	-0.162557822454972	-0.11759108692736	-0.370917200590409	-0.771701798325966	-0.00983296395128392	-0.247494989562673	-0.343640081741827	-0.967908004697189	-0.774942644129766	-0.591024644764592	0.170304048642798	-0.540251393838519	-0.396708931778915	-0.84556607560406	-0.74672027858841	-0.322169478291706	-1.00598794289174	-0.774807608887942	-1.08822440516295	-0.203743571211492	-0.764139824783793	-0.415748900876186	-0.458825143018252	-0.281658905744312	0.289675202415785	-0.347421068512919	-0.32811102893199	-0.444646442626668	-0.665699133493624	-0.128799011998801	-0.568743829863521	-0.423175839176547	-4.6041369965514	-0.146488628677831	-0.265589711967183	-0.81963930917372	-0.176871558088378	-0.0795111487328055	-0.952649022370998	0.44685622389968	0.612949571344002	-0.227239703288982	-0.443431125450238	0.377178039118158	0.539760470275045	-0.64166286044883	0.7290798793132	-0.20657931128981	0.0506628243861542	-0.138116443684708	0.733536042293419	0.191909687334743	-0.227914879498097	-0.00888771725851085	0.566497448156324	0.433622770200869	-0.517430437970155	0.0440460975367427	-0.11840129837831	-0.57657587388935	-0.503386772820383	-0.586163376058903	-0.10894883145058	-0.0313035674014057	-0.459635354469202	-0.317038139102371	-0.0885585099350545	0.563121567110701	0.470892496944475	-4.6041369965514	-0.14729884012878	0.199336625635092	0
degree_centrality_n	0.0944157496119145	0.221668660570829	-0.223181851688905	2.06255846070336	1.04667387741791	-0.223181851688905	1.55461616906063	0.919955642555458	-0.477152997510267	-0.349900086551353	-0.159555396209448	0.0944157496119145	-0.286273631071896	-0.159555396209448	1.17392678837682	-0.223181851688905	-0.223181851688905	-0.223181851688905	1.55461616906063	0.919955642555458	0.412013350912734	-0.349900086551353	-0.0959289407299908	-0.159555396209448	1.87221377036145	0.98304742193845	-0.223181851688905	2.76084544268799	1.36427147871873	5.10967753446324	-0.0959289407299908	0.602358041254639	0.0307892941324573	-0.159555396209448	-0.0959289407299908	-0.286273631071896	0.475639806392191	-0.223181851688905	-0.0959289407299908	1.30064502323927	-0.477152997510267	0.0307892941324573	-0.349900086551353	-0.540244776893258	-0.41352654203081	-0.159555396209448	1.36427147871873	-0.0959289407299908	-0.41352654203081	1.87221377036145	-0.477152997510267	-0.477152997510267	-0.286273631071896	-0.223181851688905	-0.540244776893258	-0.540244776893258	1.17392678837682	-0.540244776893258	-0.223181851688905	-0.159555396209448	-0.286273631071896	-0.540244776893258	-0.159555396209448	-0.0323024852505337	-0.41352654203081	-0.477152997510267	-0.477152997510267	-0.286273631071896	-0.349900086551353	-0.349900086551353	0.221668660570829	-0.0323024852505337	-0.223181851688905	-0.41352654203081	-0.349900086551353	-0.223181851688905	-0.223181851688905	0.856329187076001	-0.349900086551353	-0.540244776893258	-0.540244776893258	-0.477152997510267	-0.477152997510267	0
average_neighbor_degree_n	0.894702208013065	-0.238697973390787	-0.557872433589783	-0.353355456875149	0.0650777165970446	-0.454747366997399	-0.20567708053588	0.362670560688478	-0.630666606807251	-0.885446213068389	0.970805203977047	-0.567798901829323	-0.259416323398164	0.346855153026904	0.0153816804977782	-0.454747366997399	0.230731121731817	0.139738405209982	0.667852998073737	0.188267841889265	-0.0141909523718182	-0.566971705241966	0.775170863455101	0.362453888831896	0.968005430883843	-0.067239706104048	0.327789995090383	-0.0242774222040904	-0.0835362104564159	0.287753199820776	-0.312192098980828	0.260104189375537	0.213745802515379	0.2792605584111	-0.221199382458993	-0.878166795746642	-0.688473733657273	0.0972751253674298	0.397551089889486	-0.317651661972138	0.606834337889706	1.00356258192491	1.44396732989059	-1.14022581932953	0.170069298584898	-0.225099075509513	0.089056444828658	-0.298543191502553	0.46124599145477	0.0786099350156521	-0.739857866633453	-0.703460780024719	0.0972751253674298	2.7785271843432	0.352054731628568	-0.557872433589783	-0.42528305185755	-0.557872433589783	-0.339489913937379	-0.297893248726981	-0.208460402145936	-0.921843299677123	-0.708660358626383	-0.311181060709011	0.109407475437979	-0.830850583155288	-0.867247669764022	1.65507043222125	0.106374397019613	-0.175703024198075	0.665629645641156	1.11639355041198	1.89286471926595	0.752422684324642	-0.193901567502443	0.703893247645359	0.151870755280531	-0.372722019085877	-0.839949854807472	0.497643078063504	-1.14022581932953	2.11731343215217	-0.39408554385048	0
betweenness_n	-0.144387518936818	0.182195422802618	-0.221649236304473	2.12184153357697	0.887016169740544	0.0538504584577606	1.21227022279482	0.462488086172076	-0.255841536598157	-0.249057742232784	-0.0627659693303538	-0.129608182850959	-0.205674468077339	-0.217830242260304	0.744092431744307	-0.242905616740549	-0.230319583168389	-0.174114871902382	1.88686799657322	0.572924563650245	0.232963350729753	-0.254772572440791	-0.0789702069863694	-0.215745139692455	0.47445057461906	0.310118629253905	0.127972125159933	2.48736274141699	1.67924846536003	3.69134548626612	-0.147963047557673	0.496488434228841	-0.126062502050972	-0.122595811535916	-0.203574868914562	-0.250278099983926	0.348123319170175	-0.0533334204110393	-0.141569388627011	0.303343786732088	-0.259264592921767	-0.199588704709947	-0.223976474388878	-0.259264592921767	0.124478754144768	-0.0643095051405974	0.585855390493701	0.120697220351562	-0.252747089401493	1.61977287317662	-0.258092616185269	-0.257569207037098	-0.225487652925498	-0.253424699459741	-0.259264592921767	-0.259264592921767	1.06080047649589	-0.259264592921767	-0.153960890787039	0.00609728640716416	-0.229978357908629	-0.259264592921767	-0.251347312605696	-0.237652272909579	-0.254908496857996	-0.257179574802839	-0.259194555492589	-0.193295909287211	-0.243042013555686	-0.243691858337179	-0.0354968737635007	-0.230811949369808	-0.217015530441866	-0.259264592921767	-0.249004392624736	-0.208067450172093	-0.192330888433328	-0.0875773725223061	-0.229754851744488	-0.259264592921767	-0.259264592921767	-0.25707103718039	-0.254141430346322	0
eigenvector_n	-0.114227508233647	-0.132030495430899	-0.170898797322282	-0.0787147431961967	-0.075172787628157	-0.176025311960234	-0.0302458775282854	0.0539221718911837	-0.176770986816663	-0.176491358745502	-0.131098401860362	-0.14498659606136	-0.149740273271098	-0.0747999501999423	-0.0878492601874569	-0.14498659606136	-0.160272930618163	-0.0516840296506308	0.466653204924859	-0.0569037536456366	-0.0966109397505024	-0.170432750537014	-0.0679024577779703	-0.139860081423408	1.2677876288012	-0.0651061770663601	-0.149181017128775	0.455654500792526	0.036305603408039	3.70698329353884	-0.158315534120036	-0.0794604180526261	-0.112642949163735	-0.152070507197439	-0.164187723614417	-0.175279637103805	-0.145266224132521	-0.161391442902807	-0.105745456741763	0.0711659029461137	-0.163069211329773	-0.0822566987642364	-0.149740273271098	-0.1777030803872	-0.153655066267352	-0.164094514257364	0.69287231449413	-0.108168900025158	-0.121591047440887	0.149554972228255	-0.176491358745502	-0.177050614887824	-0.159713674475841	0.41976889832686	-0.17593210260318	-0.170246331822906	-0.0592339875719785	-0.176957405530771	-0.137250219425905	-0.174161124819161	-0.163069211329773	-0.176864196173717	-0.151604460412171	-0.0476760272973227	-0.14778287677297	-0.17667777745961	-0.173695078033892	-0.148062504844131	-0.0941874964671068	-0.166704376254866	0.154401858795046	0.100060803632753	0.0401271870472397	-0.0830955829777195	-0.100152895318542	-0.136597753926529	-0.152443344625654	-0.164094514257364	-0.17667777745961	-0.17667777745961	-0.1777030803872	-0.139766872066354	-0.167263632397189	0
cluster_coefficient_n	0.100962389957673	-0.374072897479771	-0.0271593886636208	-0.423933971805116	-0.25265253519068	-0.590894368992731	-0.334650811750142	-0.299833042983144	-0.590894368992731	-0.590894368992731	0.415776748746009	0.254710215512395	-0.168092076740168	2.02645476515092	-0.30007826831265	-0.590894368992731	-0.309024764816714	-0.309024764816714	-0.334650811750142	-0.207920052670359	-0.414725337879855	-0.590894368992731	-0.43989475833765	-0.188225921897235	0.441863650177992	-0.337212993641193	-0.590894368992731	-0.385323666476612	-0.399952625788551	-0.315358343154658	-0.43989475833765	-0.318918338455424	0.536579819688411	-0.590894368992731	-0.43989475833765	-0.590894368992731	-0.466539758795407	-0.309024764816714	0.0131083016505133	-0.163234078402186	3.6371285535329	0.536579819688411	0.113777527435848	-0.590894368992731	0.818445195841505	-0.590894368992731	-0.390858148482198	-0.590894368992731	-0.590894368992731	-0.305604294272391	-0.590894368992731	-0.590894368992731	0.254710215512395	2.22778898869866	-0.590894368992731	-0.590894368992731	-0.389560145444983	-0.590894368992731	-0.590894368992731	-0.188225921897235	-0.590894368992731	-0.590894368992731	1.42244786648475	1.52311709227008	-0.590894368992731	-0.590894368992731	-0.590894368992731	0.677512507764958	0.113777527435848	0.818445195841505	-0.0488406902103322	1.05333723732534	-0.0271593886636208	3.6371285535329	-0.590894368992731	-0.590894368992731	-0.0271593886636208	0.879721932057669	-0.590894368992731	-0.590894368992731	-0.590894368992731	-0.590894368992731	-0.590894368992731	0
