ACAN	ACKR2	AES	APBB1	CCL7	CLU	CTGF	DPP4	EDA	ELN	F12	FBLN1	FBN2	FURIN	GPC3	HACD3	IGHG1	LDLR	LRP1	LRP2	LRP8	MAGT1	MAP2K7	MAPK8IP2	MAPK8IP3	MMP1	MMP3	PF4	SDC4	SELPLG	SERINC3	SPP1	SRPRB	STYXL1	TFAP2A	TMBIM4	VCAN	ZNF8	TNFAIP6	CCL5	CCL13	CCL2	KRT1	PON1	VLDLR	C8B	CXCL9	ECM1	MFAP5	LTBP1	MATN2	SERPINB8	NAGPA	SORL1	RIC8B	FGF13	SCAF1	LDLRAP1	TG	DDOST	MAP3K2	SELP	SELENOP	CDK5RAP3	if_health
degree_centrality_n	-0.540244776893258	-0.41352654203081	0.412013350912734	-0.349900086551353	-0.286273631071896	0.28476043995382	-0.286273631071896	-0.159555396209448	-0.540244776893258	0.0307892941324573	-0.286273631071896	-0.0323024852505337	-0.540244776893258	0.0307892941324573	-0.41352654203081	-0.0323024852505337	-0.223181851688905	-0.349900086551353	1.80858731488199	0.0307892941324573	-0.0959289407299908	-0.286273631071896	-0.159555396209448	-0.540244776893258	0.475639806392191	-0.0959289407299908	-0.0959289407299908	-0.286273631071896	-0.286273631071896	-0.286273631071896	-0.159555396209448	0.158042205091372	-0.0323024852505337	-0.349900086551353	0.0944157496119145	0.0307892941324573	0.602358041254639	-0.223181851688905	-0.540244776893258	-0.0959289407299908	-0.159555396209448	-0.159555396209448	-0.41352654203081	-0.41352654203081	-0.223181851688905	-0.477152997510267	-0.540244776893258	-0.540244776893258	-0.41352654203081	-0.349900086551353	-0.286273631071896	-0.540244776893258	-0.477152997510267	-0.349900086551353	-0.477152997510267	0.158042205091372	-0.540244776893258	-0.41352654203081	-0.286273631071896	0.412013350912734	-0.0323024852505337	-0.223181851688905	-0.477152997510267	-0.159555396209448	0
average_neighbor_degree_n	-0.885446213068389	-1.06743164611206	0.281535376324146	1.01630156223796	-0.579710685555023	-0.810052232351546	-0.739857866633453	-0.760656217437195	-1.10382873272079	-0.892725630390136	-0.521475346981049	-0.574048900350515	-1.06743164611206	-0.73621815797258	-0.69132842995417	-0.501254727133047	-0.818718233084739	-0.730758594981269	-0.426651363931519	-0.696181362702972	-0.730758594981269	-0.739857866633453	-0.568271590793111	-0.776254953242187	-0.121107394284974	-0.799003132372646	-0.876346941416206	-0.900005047711883	0.00264270018472124	-0.113827976963228	-0.765855796038859	-0.21210011080681	0.105363358747796	-0.339489913937379	1.24543778311435	-0.579710685555023	-0.831808408886484	0.139738405209982	-0.375887000546113	-0.694361508372536	-0.719059515829711	-0.630666606807251	-0.32735756386683	0.121539861905615	-0.570004783660332	-0.794453496546554	-1.06743164611206	-0.849049126459655	-0.958240386285857	-0.203000839154626	0.242863471802366	-0.958240386285857	-0.175703024198075	-0.257596469067727	-0.57607097689415	-0.236364847344994	1.07999646380325	-0.339489913937379	-0.470519425728821	-0.398635179676571	0.873746294221394	-0.594269520198517	-0.685262236720352	-0.183502410299115	0
betweenness_n	-0.259264592921767	0.0658885587168443	0.29031525169404	-0.13850925746244	-0.185213340265156	0.464705499001354	-0.235495105364434	-0.0387154627385286	-0.259264592921767	0.159727504992528	-0.165916757605104	0.237485804279486	-0.259264592921767	0.0994041361720408	-0.249467474322256	-0.170391671850817	-0.0688744691058043	-0.249286581043572	3.00690985227571	0.0347337640846239	-0.200060230029283	-0.259264592921767	-0.0198530787765982	-0.259264592921767	0.143356519579443	-0.182048780855875	-0.046473080790179	-0.221567866504996	-0.194646869228579	-0.200719724176612	-0.222154474783892	0.175556978326451	-0.12152318414118	-0.24996727246529	0.640181130610881	0.187254142099403	0.600966509914169	0.115592253829161	-0.259264592921767	-0.109222039666309	0.276671492121175	-0.10177127888292	0.569116166208955	-0.247186282274581	-0.204378367504151	-0.25722004961232	-0.259264592921767	-0.259264592921767	-0.0965560524564248	-0.228483595468071	-0.18657893451968	-0.259264592921767	-0.250888018268587	-0.228263560501874	-0.257523894525078	0.237555142816942	-0.259264592921767	-0.24403574394632	-0.196094869731818	0.122724451890372	-0.186895228572723	-0.121900606391321	-0.255870585736664	0.128133554937278	0
eigenvector_n	-0.1777030803872	-0.177609871030147	-0.0844937233335246	-0.155985300193694	-0.175000009032644	-0.169407447609423	-0.172483356392194	-0.174533962247375	-0.1777030803872	-0.176211730674341	-0.174254334176214	-0.174627171604429	-0.1777030803872	-0.169873494394691	-0.164187723614417	-0.159806883832895	-0.173508659319785	-0.172390147035141	-0.113015786591949	-0.171830890892819	-0.173974706105053	-0.173415449962731	-0.171178425393443	-0.177330242958986	-0.148342132915292	-0.175372846460858	-0.177050614887824	-0.168941400824155	-0.170059913108799	-0.169687075680584	-0.171085216036389	-0.160645768046378	-0.0769437654121769	0.0299673671283891	-0.0280088529589972	-0.158781580905304	-0.173415449962731	-0.146943992559487	-0.177516661673093	-0.174720380961483	-0.174813590318536	-0.17490679967559	-0.172483356392194	-0.172669775106302	-0.166145120112544	-0.177516661673093	-0.1777030803872	-0.177609871030147	-0.177609871030147	-0.170805587965228	-0.166238329469598	-0.177609871030147	-0.167822888539511	-0.163535258115042	-0.176304940031395	0.294868359874935	-0.173229031248624	-0.166424748183705	-0.16959386632353	-0.0997800578903274	-0.124760165580712	-0.166611166897813	-0.177609871030147	-0.129047796005182	0
cluster_coefficient_n	-0.590894368992731	-0.590894368992731	-0.168092076740168	-0.590894368992731	-0.590894368992731	-0.544432625097097	-0.168092076740168	-0.188225921897235	-0.590894368992731	-0.309024764816714	-0.590894368992731	-0.473448348250814	-0.590894368992731	-0.496939243608366	-0.590894368992731	-0.590894368992731	-0.590894368992731	-0.590894368992731	-0.482635842061462	-0.590894368992731	-0.590894368992731	3.6371285535329	0.0131083016505133	-0.590894368992731	-0.373273801147414	-0.43989475833765	-0.590894368992731	-0.168092076740168	-0.590894368992731	0.254710215512395	-0.590894368992731	-0.334650811750142	-0.590894368992731	-0.590894368992731	-0.36027685868357	-0.496939243608366	-0.541443412890871	-0.309024764816714	-0.590894368992731	-0.43989475833765	-0.590894368992731	-0.590894368992731	-0.590894368992731	2.22778898869866	-0.590894368992731	-0.590894368992731	-0.590894368992731	-0.590894368992731	-0.590894368992731	-0.590894368992731	0.254710215512395	-0.590894368992731	-0.590894368992731	-0.590894368992731	-0.590894368992731	-0.526831365670622	-0.590894368992731	-0.590894368992731	-0.590894368992731	0.149009642449254	0.34866534089676	-0.590894368992731	-0.590894368992731	-0.389560145444983	0
harmonic_centrality_n	-1.12222353635147	-0.966563756912449	1.05366528429138	0.554286614649502	-0.112343833707302	0.32688474156951	-0.112677450343995	-0.026629398779356	-1.10620170900596	-0.186031558877602	0.0293766886503921	0.0969076874886997	-1.42334254329923	0.304485615712979	-0.329293332752407	0.317149228274486	-0.087364010113666	0.0548638296454105	1.0700152138533	0.287531869868852	0.101393579217113	-0.19453462355897	0.281623285501264	-0.543154816659024	0.895448701392448	-0.0401229165383867	-0.320336253644314	-0.369779395817756	0.37107090884397	0.265259571046657	-0.0894043039277297	0.693884129204997	0.62198304146408	-0.0538756051023758	1.20035695809777	0.362884915222456	0.190441412879808	0.465409723383353	-0.628120223781496	-0.0103290989999205	-0.0864651781367034	-0.0507489913379637	0.0851622062171166	-0.0532469750869337	0.249331486529839	-0.67432646610101	-1.55455095477105	-0.856488938477852	-0.774563753307466	0.141278582052391	0.350645903758185	-0.969611332196907	-0.0110101171659934	0.174857973840237	-0.29369294646346	0.573324769669903	-0.216776594227651	0.157305923818173	0.169930937753756	0.605442867876638	0.755655430707168	0.0680650877618158	-0.718202911015967	0.519152188767871	0
markovcent_n	-1.1126783270733	-1.12240446864053	1.21589195622744	0.0906730614742515	0.204468294088592	0.963661161794997	0.182599144510922	0.378104066202608	-1.3543594252074	0.588869599395315	0.213013676658465	0.60094459425619	-1.25567382016052	0.650651447428838	-0.247264030724088	0.819225811383579	0.180008210264681	-0.0170356062197557	1.64999675739838	0.798406315959711	0.578976113981872	0.128450318164539	0.39496639844186	-1.08011021103688	1.29953195448788	0.618608858842498	0.439254257522313	0.115539401651344	0.283570666832215	0.274907544898123	0.524069474887018	1.04847824684876	0.834756251291199	-0.00959157216300789	0.930122838252406	0.76687794328189	1.20094876314556	-0.030152578384453	-1.04961006827654	0.596767056959046	0.327438983891342	0.50294298968446	-0.578369234764782	-0.21447164273119	0.397560596764008	-0.655369730607943	-1.28679813694792	-1.09962546156937	-0.650593842851842	0.0529957160145415	0.279785865596256	-1.13382242147747	-0.585093425078076	0.0445756841990379	-0.579435374244545	0.997288529779775	-1.03458839715956	-0.229730377229684	0.240549142428084	1.14564136677682	0.825829302241087	0.347047652851698	-0.63841377653148	0.251184297000625	0
closeness_latora_n	-1.12525022280763	-0.966542994142921	1.05350312563683	0.554314965860854	-0.11251181122484	0.32671895686323	-0.112652426831198	-0.0267969490527534	-1.10618164371661	-0.186006901486629	0.029402421625736	0.096933755876261	-1.42332406039575	0.304512719732071	-0.329269389857082	0.317176395811452	-0.0873388605161679	0.0548896895721621	1.07004613815074	0.287558889074061	0.101419669436295	-0.194510009918782	0.281650276437844	-0.543131941299413	0.89547875576646	-0.0402905329266214	-0.324960854153477	-0.369755655816142	0.371098345100558	0.265286479892825	-0.089379165392878	0.693913176959483	0.622011730236521	-0.0538502888505188	1.20038853374784	0.36291231107491	0.190274946817266	0.465437631129874	-0.628097772627102	-0.0103035655764052	-0.0864400235029242	-0.0509166612980443	0.0851882169914048	-0.0532216543749868	0.249358316010685	-0.674304244690969	-1.55472612784999	-0.856467626987884	-0.774542033737732	0.141304872607335	0.350673238983378	-0.970572136746326	-0.0109845862582105	0.174884430841821	-0.293668826927168	0.573353216095617	-0.21675209024373	0.157332294564566	0.169957370281431	0.605471474891356	0.755684785686425	0.0680910135582623	-0.718180909159109	0.519180364450057	0
closeness_residual_n	-1.56334774951572	-1.39638126367589	1.42905833617475	0.666856376358281	-0.312055149069724	0.312515001851666	-0.313688589973952	-0.189796901626203	-1.54867560680539	-0.417902119663706	-0.111910595922243	-0.0163446945489912	-1.84799884826724	0.288224774758203	-0.61045597684448	0.306461662030114	-0.279386330985162	-0.0797414185848567	1.44047320555253	0.256997228059724	-0.0174784947060436	-0.424512751087877	0.252673413901473	-0.89060070039551	1.18192833584094	-0.214971108503131	-0.604133599697527	-0.66238018064712	0.384732306770363	0.229363251350547	-0.281115856648462	0.870421546928734	0.768187363275868	-0.227269957664378	1.66008453088805	0.373990030706086	0.115829500030785	0.530243065909367	-0.991182226192333	-0.169119461473857	-0.277579937514604	-0.225732601519222	-0.035792249785213	-0.22788490012244	0.204131393618176	-1.05734619128948	-1.9539515120962	-1.26945329694145	-1.17343579720056	0.0502804773917017	0.358174479362795	-1.40082037954502	-0.171406278739776	0.0944986835167477	-0.565949516442218	0.689320993029371	-0.452742453303302	0.0696703817724802	0.0874460622008451	0.737920664168112	0.969888489520319	-0.0569116798292919	-1.10120888380596	0.611453904277226	0
communitycent_n	-0.51642647910199	-0.51642647910199	0.0625142609698936	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	0.0625142609698936	-0.51642647910199	-0.51642647910199	-0.51642647910199	0.393337541010969	-0.51642647910199	-0.51642647910199	-0.51642647910199	0.0625142609698936	-0.51642647910199	-0.51642647910199	1.62565425916398	-0.51642647910199	-0.51642647910199	2.76926809027134	-0.51642647910199	-0.51642647910199	0.724160821052045	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	-0.51642647910199	1.24764001123469	1.81287016082359	0.0625142609698936	-0.51642647910199	-0.51642647910199	0.641455001041777	0.5256668530274	-0.51642647910199	-0.51642647910199	1.05498410109312	-0.51642647910199	0.577128252144902	-0.51642647910199	0.0625142609698936	-0.51642647910199	1.22837810586314	0.0625142609698936	-0.51642647910199	-0.51642647910199	2.47803305240127	0.0625142609698936	-0.51642647910199	-0.51642647910199	0.0625142609698936	-0.51642647910199	0.351984631005835	-0.51642647910199	-0.51642647910199	0.0625142609698936	3.79134920514577	0.0625142609698936	0.0625142609698936	-0.51642647910199	0.724160821052045	0
diffusion_degree_n	-0.499339435730751	-0.494921707901136	0.454889775466233	-0.151811513134319	-0.384478512160744	-0.284343348022789	-0.416875182911259	-0.384478512160744	-0.508174891389983	-0.383005936217539	-0.372697904615102	-0.279925620193173	-0.506702315446777	-0.319685170659714	-0.449271853661774	-0.253419253215479	-0.416875182911259	-0.434546094229722	0.696392230151889	-0.303486835284457	-0.356499569239845	-0.416875182911259	-0.329993202262151	-0.494921707901136	0.238421111815065	-0.378588208387923	-0.405094575365617	-0.449271853661774	-0.266672436704326	-0.29023365179561	-0.385951088103949	-0.026642557961875	-0.0325328617346959	-0.371225328671897	0.581531306581882	-0.25636440510189	-0.219550006521759	-0.184208183884834	-0.478723372525878	-0.344718961694203	-0.372697904615102	-0.347664113580613	-0.405094575365617	-0.350609265467024	-0.356499569239845	-0.478723372525878	-0.506702315446777	-0.497866859787546	-0.481668524412289	-0.349136689523819	-0.218077430578554	-0.502284587617162	-0.428655790456901	-0.35797214518305	-0.461052461207415	-0.0384231655075168	-0.419820334797669	-0.406567151308822	-0.362389873012666	0.0145895684478712	0.247256567474296	-0.362389873012666	-0.469887916866647	-0.221022582464964	0
dmnc_n	-0.123265764231294	-0.123265764231294	-0.0353342087457763	-0.123265764231294	0.35898235213825	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	0.35898235213825	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	1.80572670124689	0.35898235213825	-0.123265764231294	-0.0394514646558269	3.25247105035552	1.80572670124689	-0.0904569425773752	-0.0756412724187647	-0.123265764231294	-0.063401141068139	-0.123265764231294	1.80572670124689	-0.123265764231294	0.35898235213825	-0.0462680124500414	0.841230468507795	-0.0462680124500414	1.80572670124689	-0.123265764231294	-0.123265764231294	-0.123265764231294	0.0282823187973247	-0.123265764231294	-0.123265764231294	-0.123265764231294	0.841230468507795	0.841230468507795	-0.123265764231294	-0.123265764231294	0.35898235213825	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	0.0282823187973247	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	-0.123265764231294	0.35898235213825	-0.0863844147052489	-0.063401141068139	0.35898235213825	-0.123265764231294	-0.123265764231294	0
geokpath_n	-1.11752926949975	-1.11387607576254	1.78968230657322	0.655730970542748	-0.576125957644993	0.10044552248659	-0.581971067624531	-0.428536930661645	-1.1357952381858	-0.693028157235763	-0.381776050825337	-0.340860280968568	-1.14529354190255	0.154512789797321	-0.833310796744687	0.145014486080571	-0.562974460191031	-0.331361977251818	1.57706643106751	0.022267176510262	-0.348166668442991	-0.636768973682705	0.0909472187698394	-0.967748326274073	1.39002291172227	-0.514021664112396	-0.835502712987014	-0.839155906724226	0.209310695855494	0.0142301502883965	-0.562974460191031	0.907070699662904	0.790168500072133	-0.510368470375185	2.04175267444082	0.242920078237841	-0.173544007804278	0.452613398753785	-0.94802108009313	-0.440227150620722	-0.552014878979396	-0.506715276637973	-0.321863673535068	-0.528634439061242	0.0142301502883965	-1.04154283976575	-1.14821609689232	-1.05396369847227	-1.02985261980667	-0.176466562794047	0.186660894684783	-1.1029164945509	-0.452648009327242	-0.169890814067066	-0.823081854280495	0.657192248037632	-0.686452408508782	-0.151624845381009	-0.151624845381009	0.711259515348364	1.02251162175879	-0.324055589777395	-1.00062706990898	0.614815200685978	0
lincent_n	-1.09133202736159	-0.93079919485809	1.02047779033535	0.548597540169349	-0.0914584633353686	0.339112034255866	-0.0878612442842451	-0.0132662387209017	-1.06644693864594	-0.165856301757701	0.0473695771646876	0.102469034208523	-1.39240365293423	0.310297780652536	-0.298239467383755	0.322301868562274	-0.0635631392509802	0.0880211935512336	0.996697597868422	0.302880845681167	0.130639423143209	-0.171194294354184	0.298652395514963	-0.505003775675309	0.866634117286332	-0.0179075610894629	-0.304441034744295	-0.3443890555686	0.386469144121984	0.279113075831613	-0.0691431089742364	0.687681369182279	0.603874005566719	-0.0395342743218848	1.16057295471249	0.365467607138599	0.181779999641539	0.465784925147666	-0.599327170510046	0.00445454183277577	-0.0651216845748527	-0.0358559822931718	0.116022792010203	-0.0353300406899403	0.270444464296215	-0.634246398246353	-1.53100511229635	-0.820773564213006	-0.742103176041284	0.157144413058441	0.355571484496034	-0.932434241267489	0.0198847852795543	0.199695273746286	-0.255411992701089	0.565109929386645	-0.194386508347131	0.187400580511795	0.194191227521915	0.583747175778018	0.733964035425171	0.0845610335674815	-0.691377426008063	0.519330776477235	0
semilocal_n	-0.428407664218612	-0.426832560385782	0.53930081861026	-0.187165876300015	-0.372261485115584	-0.303484274243971	-0.386221365545495	-0.36316862906588	-0.428951284125519	-0.388446954737017	-0.363531042337151	-0.34418839556407	-0.429522781976369	-0.295144122680752	-0.400847993468065	-0.276712155409839	-0.385489569516968	-0.361475043971288	0.402492131867533	-0.315162809594473	-0.334860900152838	-0.389109055905685	-0.27664710687397	-0.418155550333241	0.212589900883635	-0.370925666968272	-0.400053472065664	-0.409164913411331	-0.252593087574369	-0.264390104186632	-0.372384612701336	-0.151577357693623	-0.0637920353762561	-0.300759205223454	0.59706624162403	-0.257367185474763	-0.313794467179226	-0.14959570051161	-0.418088178635376	-0.359370259203523	-0.361863012024507	-0.365426742525336	-0.3439746646605	-0.377634958810772	-0.310709308049433	-0.422583497096331	-0.429778329795854	-0.42639115960667	-0.423770632875943	-0.341607362587263	-0.276770234459722	-0.427668898704099	-0.356545294217207	-0.33912390241426	-0.40634227158701	-0.00581288145891605	-0.397702432126394	-0.333866586818839	-0.338006461494509	-0.0965323573763792	0.194297323332442	-0.34543593355556	-0.4223999672987	-0.179218339114007	0
coreness_n	-0.718373058047594	-0.718373058047594	0.789649383562229	-0.215698910844319	-0.0481408617765611	-0.0481408617765611	-0.215698910844319	-0.0481408617765611	-0.718373058047594	-0.0481408617765611	-0.215698910844319	-0.0481408617765611	-0.718373058047594	-0.215698910844319	-0.383256959912077	0.286975236358955	-0.215698910844319	-0.215698910844319	0.454533285426713	-0.0481408617765611	-0.0481408617765611	-0.0481408617765611	-0.0481408617765611	-0.718373058047594	0.454533285426713	-0.0481408617765611	-0.0481408617765611	-0.215698910844319	-0.0481408617765611	-0.0481408617765611	-0.0481408617765611	0.286975236358955	0.286975236358955	-0.215698910844319	0.622091334494471	0.119417187291197	-0.0481408617765611	-0.383256959912077	-0.718373058047594	-0.0481408617765611	-0.215698910844319	-0.0481408617765611	-0.550815008979835	-0.383256959912077	-0.0481408617765611	-0.550815008979835	-0.718373058047594	-0.718373058047594	-0.550815008979835	-0.215698910844319	-0.0481408617765611	-0.718373058047594	-0.550815008979835	-0.215698910844319	-0.550815008979835	0.286975236358955	-0.718373058047594	-0.383256959912077	-0.215698910844319	0.119417187291197	0.454533285426713	-0.215698910844319	-0.550815008979835	-0.0481408617765611	0
hub_score_n	-0.177112670385053	-0.177071471742165	-0.0843734432583089	-0.155405946198856	-0.174412841704126	-0.168879762572816	-0.171870547175957	-0.173966887208433	-0.177085575254126	-0.175659133415484	-0.173647724493253	-0.174023271066913	-0.177123240294946	-0.169270559472845	-0.16360211301325	-0.159351611267523	-0.172918027433713	-0.171856503042116	-0.112476098819258	-0.171238544900019	-0.173400301260791	-0.172874424346166	-0.170633558286372	-0.17677310405852	-0.147812274088929	-0.174758509078492	-0.17646198423303	-0.168325428663007	-0.169510880324796	-0.169094418545493	-0.170497863407917	-0.160138685773843	-0.0764969448639468	0.0308505685827556	-0.027761911863133	-0.158258815729844	-0.172865806217545	-0.146529649211903	-0.176912484079914	-0.174187515452914	-0.174197296460583	-0.174311192322045	-0.171950190112583	-0.172109738379629	-0.165567993489941	-0.176965467766999	-0.177124391441264	-0.177068343799816	-0.177043508351824	-0.170281924964182	-0.165720244916536	-0.177018673652619	-0.167271428666199	-0.162981813083873	-0.175788308364215	0.296009956657739	-0.172688642241374	-0.165849740599707	-0.169044098747092	-0.0993266579228879	-0.12462745576144	-0.166008450249798	-0.177031653543889	-0.128545530146062	0
eccentricity_n	1.71357525830616	0.950062541383136	-0.576962892462901	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	0.950062541383136	0.186549824460118	0.186549824460118	0.186549824460118	1.71357525830616	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	0.950062541383136	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	0.186549824460118	0.950062541383136	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	1.71357525830616	0.950062541383136	0.950062541383136	0.186549824460118	0.186549824460118	0.950062541383136	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	0.186549824460118	0.186549824460118	0.186549824460118	-0.576962892462901	0.186549824460118	0.950062541383136	0.186549824460118	0
subgraph_centrality_n	-0.0942277797461746	-0.0942277795010898	-0.0934420172717943	-0.0941848556243014	-0.0942271102618148	-0.0942215943281968	-0.0942252686234784	-0.0942268723318647	-0.0942277796199554	-0.094227584294687	-0.094226679357465	-0.0942269045458402	-0.0942277797592049	-0.0942221681738147	-0.0942111412492823	-0.0941988870719292	-0.0942261656379316	-0.0942252544512058	-0.0938476109627826	-0.0942246260332052	-0.0942265172781898	-0.094226134390083	-0.0942239343593488	-0.0942277684978874	-0.094149468416551	-0.0942272704375032	-0.0942277397353149	-0.0942207345449905	-0.0942224945005023	-0.0942219121465345	-0.0942237851254695	-0.0942014565493817	-0.0933063353357435	-0.0902916931249712	-0.0921970965208695	-0.094195231227688	-0.0942261296258883	-0.0941422668387501	-0.0942277756615757	-0.0942269943307959	-0.0942269991684825	-0.0942270590488286	-0.0942253312819501	-0.0942254917461287	-0.0942156304179402	-0.0942277774515057	-0.0942277797593936	-0.094227779470232	-0.0942277791591803	-0.0942235139404371	-0.0942158937674693	-0.0942277787267535	-0.094218948719565	-0.0942095860071743	-0.0942276127815823	-0.0738593611295514	-0.094225989555555	-0.0942162143876789	-0.0942218394815059	-0.0936770264034812	-0.0939736491956515	-0.0942165399669134	-0.0942277789713693	-0.0940130923062009	0
pc_n	-1.09655939070115	0.455580601333342	0.949718919109948	1.52267684585705	0.579751800696103	1.71867411525937	1.41790739639473	1.46922304511097	-1.09655939070115	1.13852219782852	1.13852219782852	1.74903059469542	-1.09655939070115	1.41790739639473	1.23165059735059	0.628040600448286	1.23165059735059	0.213058727577955	1.58797636422	0.998829598545415	0.213058727577955	-1.09655939070115	1.04159263914228	-1.09655939070115	1.17525796788221	0.75873294352758	0.75873294352758	1.41790739639473	0.0209814035636869	1.41790739639473	1.18413610779851	1.32865934685274	0.196890602660928	1.08613747309735	1.61647869454922	1.90683149388559	1.72824940366633	1.03763309834628	-1.09655939070115	1.41354200266713	1.04159263914228	1.32667957645474	1.23165059735059	0.455580601333342	1.03763309834628	0.649598100337655	-1.09655939070115	-1.09655939070115	0.455580601333342	1.08613747309735	0.859136999262311	-1.09655939070115	0.649598100337655	1.08613747309735	0.649598100337655	1.61968559535921	-1.09655939070115	0.455580601333342	1.41790739639473	1.03157005150239	0.196890602660928	1.61968559535921	0.649598100337655	1.46922304511097	0
gilschmidt_n	-0.696402832605407	-0.628428507134771	0.236757493318236	0.0229551433613533	-0.262646846916306	-0.0745242551611147	-0.262707072597728	-0.225935160952376	-0.688235757845774	-0.294124803074767	-0.201864963609257	-0.172941284880651	-0.824067893743229	-0.0840351892435259	-0.35548414438608	-0.0786113352280709	-0.251865269045403	-0.190948763626942	0.243842867603595	-0.0912965169903041	-0.17101996755361	-0.297766685457456	-0.0938271765059131	-0.447081501355929	0.169075636352917	-0.231714464577805	-0.353638798016647	-0.372824417053813	-0.0555165577448841	-0.100835792569851	-0.25273913187393	0.0827450742684948	0.0519496758328131	-0.237522109700377	0.299668531598089	-0.0590226371204411	-0.132963241371158	-0.0151110299868266	-0.483472377317495	-0.218871042789856	-0.251480297042558	-0.236265636660436	-0.177971900623277	-0.237252865477528	-0.107657827110954	-0.50326261496034	-0.880347415323856	-0.581283213903701	-0.546194472283016	-0.153937130151581	-0.0642646331959007	-0.630154189405165	-0.21916272403128	-0.139555001247988	-0.340236418923967	0.0311092282681068	-0.307292971184131	-0.147072583364775	-0.141665261889312	0.0448654824431573	0.109201861850066	-0.185294634947206	-0.52205499572467	0.00790698927493061	0
